drug_id,drug_name,category,form,strength,ndc,lot_number,manufacturer,location,quantity,daily_usage,reorder_point,reorder_quantity,cost_per_unit,total_value,expiration_date,expiry_ns,days_until_expiry,days_of_supply,below_reorder,expired
RX08820,Tacrolimus 200mg,Immunosuppressant,Oral Solution,400mg,96059-361-50,LOT819328,Hikma,Pediatrics Satellite,877,194,1746,2716,88.57,77675.89,2028-05-22,1842627411018893236,759,4,True,False
RX08821,Mycophenolate 200mg,Immunosuppressant,IV Bag,25mg,31753-450-79,LOT374620,Pfizer,Pharmacy Main,81,17,153,238,10.48,848.88,2028-04-14,1839344211018893236,721,4,True,False
RX08822,Calcium Carbonate 200mg,Supplement,Patch,50mg,53558-948-92,LOT884792,Johnson & Johnson,ICU Satellite,1275,134,402,1876,0.02,25.5,2027-05-01,1809190611018893236,372,9,False,False
RX08823,Vitamin D3 200mg,Supplement,Inhaler,100mg,47119-585-14,LOT458090,Merck,ER Satellite,1522,158,2212,2212,0.35,532.7,2027-06-02,1811955411018893236,404,9,True,False
RX08824,Iron Sulfate 200mg,Supplement,Suspension,250mg,22594-963-71,LOT252655,AbbVie,OR Satellite,2466,171,2052,2394,0.2,493.2,2028-05-12,1841763411018893236,749,14,False,False
RX08825,Folic Acid 200mg,Supplement,Tablet,500mg,51106-943-41,LOT333640,Bristol-Myers Squibb,Oncology Satellite,348,150,1350,2100,0.14,48.72,2027-10-07,1822928211018893236,531,2,True,False
RX08826,Potassium Chloride 200mg,Electrolyte,Capsule,1000mg,37313-121-88,LOT767785,Novartis,Pediatrics Satellite,461,71,426,994,0.43,198.23,2027-09-18,1821286611018893236,512,6,False,False
RX08827,Sodium Bicarbonate 200mg,Electrolyte,Injection,5mg/mL,37441-220-16,LOT846770,Roche,Pharmacy Main,929,37,407,518,1.03,956.87,2027-08-14,1818262611018893236,477,25,False,False
RX08828,Magnesium Sulfate 200mg,Electrolyte,Oral Solution,10mg/mL,94235-471-61,LOT371344,Sanofi,ICU Satellite,257,47,376,658,0.47,120.79,2028-02-12,1833987411018893236,659,5,True,False
RX08829,Normal Saline 0.9% 200mg,IV Fluid,IV Bag,40mg,16789-448-78,LOT946896,GlaxoSmithKline,ER Satellite,2144,88,264,1232,1.88,4030.72,2026-09-19,1789837011018893236,148,24,False,False
RX08830,Lactated Ringer's 200mg,IV Fluid,Patch,80mg,20351-697-70,LOT883170,AstraZeneca,OR Satellite,1460,93,1302,1302,5.07,7402.2,2027-11-30,1827593811018893236,585,15,False,False
RX08831,Dextrose 5% 200mg,IV Fluid,Inhaler,200mg,48883-870-95,LOT767370,Eli Lilly,Oncology Satellite,707,67,201,938,5.45,3853.15,2026-11-22,1795366611018893236,212,10,False,False
RX08832,Albumin 25% 200mg,IV Fluid,Suspension,400mg,28364-873-97,LOT118343,Amgen,Pediatrics Satellite,3550,172,2408,2408,260.26,923923.0,2028-02-24,1835024211018893236,671,20,False,False
RX08833,Aspirin 200mg,Analgesic,Tablet,25mg,88982-188-33,LOT891070,Gilead Sciences,Pharmacy Main,1146,153,1224,2142,0.1,114.6,2027-03-19,1805475411018893236,329,7,True,False
RX08834,Naproxen 200mg,Analgesic,Capsule,50mg,84753-973-46,LOT712021,Baxter,ICU Satellite,296,136,544,1904,0.45,133.2,2028-06-12,1844441811018893236,780,2,True,False
RX08835,Celecoxib 200mg,Analgesic,Injection,100mg,28435-739-91,LOT701157,Fresenius Kabi,ER Satellite,269,77,385,1078,2.3,618.7,2028-07-16,1847379411018893236,814,3,True,False
RX08836,Amoxicillin 400mg,Antibiotic,Oral Solution,250mg,67449-714-62,LOT877437,Hospira,OR Satellite,2051,87,870,1218,0.85,1743.35,2028-08-20,1850403411018893236,849,23,False,False
RX08837,Azithromycin 400mg,Antibiotic,IV Bag,500mg,94762-449-12,LOT695146,Mylan,Oncology Satellite,71,58,696,812,2.15,152.65,2028-08-04,1849021011018893236,833,1,True,False
RX08838,Ciprofloxacin 400mg,Antibiotic,Patch,1000mg,47363-168-65,LOT306817,Teva,Pediatrics Satellite,3616,249,2739,3486,2.86,10341.76,2028-01-06,1830790611018893236,622,14,False,False
RX08839,Doxycycline 400mg,Antibiotic,Inhaler,5mg/mL,11755-838-53,LOT854795,Sandoz,Pharmacy Main,1380,141,1551,1974,1.67,2304.6,2028-01-25,1832432211018893236,641,9,True,False
RX08840,Vancomycin 400mg,Antibiotic,Suspension,10mg/mL,25758-991-74,LOT719783,Hikma,ICU Satellite,2634,216,1728,3024,14.07,37060.38,2026-06-22,1782147411018893236,59,12,False,False
RX08841,Meropenem 400mg,Antibiotic,Tablet,40mg,20947-544-58,LOT487125,Pfizer,ER Satellite,1561,188,940,2632,78.92,123194.12,2026-11-15,1794761811018893236,205,8,False,False
RX08842,Piperacillin-Tazobactam 400mg,Antibiotic,Capsule,80mg,39174-100-16,LOT812991,Johnson & Johnson,OR Satellite,3196,214,1284,2996,42.19,134839.24,2028-09-07,1851958611018893236,867,14,False,False
RX08843,Metronidazole 400mg,Antibiotic,Injection,200mg,15313-180-54,LOT515691,Merck,Oncology Satellite,414,77,616,1078,2.6,1076.4,2027-10-25,1824483411018893236,549,5,True,False
RX08844,Clindamycin 400mg,Antibiotic,Oral Solution,400mg,57861-957-52,LOT853118,AbbVie,Pediatrics Satellite,104,212,2120,2968,7.32,761.28,2028-01-21,1832086611018893236,637,0,True,False
RX08845,Trimethoprim-Sulfamethoxazole 400mg,Antibiotic,IV Bag,25mg,68069-315-53,LOT749098,Bristol-Myers Squibb,Pharmacy Main,2340,105,420,1470,1.88,4399.2,2026-12-05,1796489811018893236,225,22,False,False
RX08846,Metformin 400mg,Antidiabetic,Patch,50mg,90684-492-29,LOT486449,Novartis,ICU Satellite,2826,246,2706,3444,0.59,1667.34,2026-09-25,1790355411018893236,154,11,False,False
RX08847,Insulin Glargine 400mg,Antidiabetic,Inhaler,100mg,61515-225-64,LOT958471,Roche,ER Satellite,3745,195,1365,2730,34.64,129726.8,2028-02-24,1835024211018893236,671,19,False,False
RX08848,Insulin Lispro 400mg,Antidiabetic,Suspension,250mg,50624-113-60,LOT322955,Sanofi,OR Satellite,1610,95,760,1330,62.75,101027.5,2028-09-18,1852909011018893236,878,16,False,False
RX08849,Glipizide 400mg,Antidiabetic,Tablet,500mg,68669-218-20,LOT158382,GlaxoSmithKline,Oncology Satellite,732,64,512,896,0.53,387.96,2027-08-12,1818089811018893236,475,11,False,False
RX08850,Sitagliptin 400mg,Antidiabetic,Capsule,1000mg,39553-730-33,LOT394335,AstraZeneca,Pediatrics Satellite,3348,110,1100,1540,18.53,62038.44,2027-10-15,1823619411018893236,539,30,False,False
RX08851,Empagliflozin 400mg,Antidiabetic,Injection,5mg/mL,36326-533-86,LOT280505,Eli Lilly,Pharmacy Main,6662,230,1150,3220,23.83,158755.46,2026-10-28,1793206611018893236,187,28,False,False
RX08852,Lisinopril 400mg,Antihypertensive,Oral Solution,10mg/mL,79050-311-73,LOT727563,Amgen,ICU Satellite,342,130,1040,1820,0.15,51.3,2027-05-09,1809881811018893236,380,2,True,False
RX08853,Amlodipine 400mg,Antihypertensive,IV Bag,40mg,75502-854-37,LOT334237,Gilead Sciences,ER Satellite,3637,199,1990,2786,0.32,1163.84,2027-12-15,1828889811018893236,600,18,False,False
RX08854,Losartan 400mg,Antihypertensive,Patch,80mg,71574-650-64,LOT601078,Baxter,OR Satellite,1698,181,2534,2534,0.23,390.54,2026-05-06,1778086611018893236,12,9,True,False
RX08855,Metoprolol 400mg,Antihypertensive,Inhaler,200mg,53881-137-36,LOT444172,Fresenius Kabi,Oncology Satellite,188,100,600,1400,0.54,101.52,2026-12-24,1798131411018893236,244,1,True,False
RX08856,Carvedilol 400mg,Antihypertensive,Suspension,400mg,96929-779-56,LOT424371,Hospira,Pediatrics Satellite,1635,240,2160,3360,1.15,1880.25,2028-01-27,1832605011018893236,643,6,True,False
RX08857,Hydralazine 400mg,Antihypertensive,Tablet,25mg,61480-211-75,LOT987156,Mylan,Pharmacy Main,5141,158,2054,2212,1.33,6837.53,2026-05-05,1778000211018893236,11,32,False,False
RX08858,Atorvastatin 400mg,Lipid-lowering,Capsule,50mg,59335-106-76,LOT800968,Teva,ICU Satellite,1235,81,891,1134,0.86,1062.1,2028-05-25,1842886611018893236,762,15,False,False
RX08859,Rosuvastatin 400mg,Lipid-lowering,Injection,100mg,13361-308-58,LOT312547,Sandoz,ER Satellite,3701,247,2223,3458,0.71,2627.71,2027-01-17,1800205011018893236,268,14,False,False
RX08860,Simvastatin 400mg,Lipid-lowering,Oral Solution,250mg,63050-282-28,LOT623580,Hikma,OR Satellite,1159,171,855,2394,0.64,741.76,2027-09-11,1820681811018893236,505,6,False,False
RX08861,Omeprazole 400mg,GI,IV Bag,500mg,60761-865-53,LOT556387,Pfizer,Oncology Satellite,290,27,108,378,0.3,87.0,2027-06-20,1813510611018893236,422,10,False,False
RX08862,Pantoprazole 400mg,GI,Patch,1000mg,99162-894-15,LOT612314,Johnson & Johnson,Pediatrics Satellite,948,109,1308,1526,0.53,502.44,2026-05-06,1778086611018893236,12,8,True,False
RX08863,Ondansetron 400mg,GI,Inhaler,5mg/mL,97329-299-62,LOT491602,Merck,Pharmacy Main,2039,233,3029,3262,3.15,6422.85,2027-07-29,1816880211018893236,461,8,True,False
RX08864,Metoclopramide 400mg,GI,Suspension,10mg/mL,66686-521-55,LOT826541,AbbVie,ICU Satellite,3376,184,736,2576,0.77,2599.52,2026-11-30,1796057811018893236,220,18,False,False
RX08865,Famotidine 400mg,GI,Tablet,40mg,30502-261-60,LOT215367,Bristol-Myers Squibb,ER Satellite,5150,207,828,2898,0.66,3399.0,2027-05-10,1809968211018893236,381,24,False,False
RX08866,Morphine 400mg,Analgesic,Capsule,80mg,86301-822-42,LOT954030,Novartis,OR Satellite,2083,244,1464,3416,7.03,14643.49,2026-11-26,1795712211018893236,216,8,False,False
RX08867,Oxycodone 400mg,Analgesic,Injection,200mg,87943-189-68,LOT551393,Roche,Oncology Satellite,3674,239,1195,3346,4.38,16092.12,2026-12-08,1796749011018893236,228,15,False,False
RX08868,Hydrocodone 400mg,Analgesic,Oral Solution,400mg,78853-751-19,LOT127047,Sanofi,Pediatrics Satellite,753,71,639,994,1.93,1453.29,2026-06-16,1781629011018893236,53,10,False,False
RX08869,Tramadol 400mg,Analgesic,IV Bag,25mg,19306-675-41,LOT313533,GlaxoSmithKline,Pharmacy Main,2786,150,1950,2100,1.99,5544.14,2027-07-12,1815411411018893236,444,18,False,False
RX08870,Fentanyl 400mg,Analgesic,Patch,50mg,41326-866-24,LOT467752,AstraZeneca,ICU Satellite,138,134,1340,1876,10.53,1453.14,2026-03-22,1774198611018893236,-33,1,True,True
RX08871,Ketorolac 400mg,Analgesic,Inhaler,100mg,42564-762-95,LOT142235,Eli Lilly,ER Satellite,1979,102,306,1428,1.18,2335.22,2027-02-21,1803229011018893236,303,19,False,False
RX08872,Ibuprofen 400mg,Analgesic,Suspension,250mg,98714-494-17,LOT516616,Amgen,OR Satellite,354,138,1656,1932,0.14,49.56,2027-09-09,1820509011018893236,503,2,True,False
RX08873,Acetaminophen 400mg,Analgesic,Tablet,500mg,89282-472-63,LOT877237,Gilead Sciences,Oncology Satellite,1497,147,1029,2058,0.23,344.31,2027-12-02,1827766611018893236,587,10,False,False
RX08874,Naloxone 400mg,Emergency,Capsule,1000mg,81111-951-85,LOT562305,Baxter,Pediatrics Satellite,130,148,444,2072,45.26,5883.8,2028-07-19,1847638611018893236,817,0,True,False
RX08875,Epinephrine 400mg,Emergency,Injection,5mg/mL,95975-882-13,LOT371122,Fresenius Kabi,Pharmacy Main,4324,225,2025,3150,51.09,220913.16,2026-10-14,1791997011018893236,173,19,False,False
RX08876,Atropine 400mg,Emergency,Oral Solution,10mg/mL,63184-751-92,LOT808082,Hospira,ICU Satellite,137,16,64,224,6.49,889.13,2027-04-12,1807549011018893236,353,8,False,False
RX08877,Adenosine 400mg,Emergency,IV Bag,40mg,78966-457-34,LOT701265,Mylan,ER Satellite,1,27,243,378,21.48,21.48,2026-10-01,1790873811018893236,160,0,True,False
RX08878,Amiodarone 400mg,Cardiac,Patch,80mg,11687-397-75,LOT924622,Teva,OR Satellite,722,241,3133,3374,32.07,23154.54,2028-06-15,1844701011018893236,783,2,True,False
RX08879,Digoxin 400mg,Cardiac,Inhaler,200mg,72714-368-97,LOT710978,Sandoz,Oncology Satellite,143,7,21,98,4.3,614.9,2027-01-26,1800982611018893236,277,20,False,False
RX08880,Furosemide 400mg,Cardiac,Suspension,400mg,17010-273-48,LOT900264,Hikma,Pediatrics Satellite,2950,135,1485,1890,1.19,3510.5,2028-03-04,1835801811018893236,680,21,False,False
RX08881,Warfarin 400mg,Anticoagulant,Tablet,25mg,80577-714-86,LOT895103,Pfizer,Pharmacy Main,2054,153,1530,2142,1.27,2608.58,2026-05-17,1779037011018893236,23,13,False,False
RX08882,Heparin 400mg,Anticoagulant,Capsule,50mg,46867-874-43,LOT819609,Johnson & Johnson,ICU Satellite,1163,38,532,532,6.4,7443.2,2026-10-31,1793465811018893236,190,30,False,False
RX08883,Enoxaparin 400mg,Anticoagulant,Injection,100mg,90951-123-53,LOT870281,Merck,ER Satellite,1612,70,770,980,31.95,51503.4,2028-09-22,1853254611018893236,882,23,False,False
RX08884,Clopidogrel 400mg,Anticoagulant,Oral Solution,250mg,88701-430-26,LOT515039,AbbVie,OR Satellite,1335,114,342,1596,3.88,5179.8,2026-07-15,1784134611018893236,82,11,False,False
RX08885,Apixaban 400mg,Anticoagulant,IV Bag,500mg,93896-630-31,LOT970314,Bristol-Myers Squibb,Oncology Satellite,358,21,168,294,33.78,12093.24,2028-05-30,1843318611018893236,767,17,False,False
RX08886,Levothyroxine 400mg,Hormone,Patch,1000mg,66958-319-16,LOT476139,Novartis,Pediatrics Satellite,1501,77,1001,1078,0.57,855.57,2027-04-25,1808672211018893236,366,19,False,False
RX08887,Prednisone 400mg,Steroid,Inhaler,5mg/mL,67391-732-84,LOT556594,Roche,Pharmacy Main,264,30,120,420,0.24,63.36,2027-05-05,1809536211018893236,376,8,False,False
RX08888,Methylprednisolone 400mg,Steroid,Suspension,10mg/mL,36038-993-81,LOT975084,Sanofi,ICU Satellite,235,60,360,840,9.42,2213.7,2026-09-27,1790528211018893236,156,3,True,False
RX08889,Dexamethasone 400mg,Steroid,Tablet,40mg,93148-441-67,LOT141575,GlaxoSmithKline,ER Satellite,2256,92,1196,1288,2.28,5143.68,2026-11-20,1795193811018893236,210,24,False,False
RX08890,Albuterol 400mg,Pulmonary,Capsule,80mg,98691-134-41,LOT383607,AstraZeneca,OR Satellite,7370,189,567,2646,1.4,10318.0,2028-05-30,1843318611018893236,767,38,False,False
RX08891,Ipratropium 400mg,Pulmonary,Injection,200mg,52169-514-33,LOT229778,Eli Lilly,Oncology Satellite,438,54,270,756,2.4,1051.2,2027-11-24,1827075411018893236,579,8,False,False
RX08892,Budesonide 400mg,Pulmonary,Oral Solution,400mg,68566-190-32,LOT117389,Amgen,Pediatrics Satellite,1072,220,1320,3080,9.28,9948.16,2026-11-10,1794329811018893236,200,4,True,False
RX08893,Sertraline 400mg,Psychiatric,IV Bag,25mg,19025-324-91,LOT660782,Gilead Sciences,Pharmacy Main,3992,229,1603,3206,0.24,958.08,2027-12-01,1827680211018893236,586,17,False,False
RX08894,Escitalopram 400mg,Psychiatric,Patch,50mg,69091-884-27,LOT926263,Baxter,ICU Satellite,194,110,1210,1540,0.85,164.9,2026-09-17,1789664211018893236,146,1,True,False
RX08895,Fluoxetine 400mg,Psychiatric,Inhaler,100mg,43068-478-61,LOT424700,Fresenius Kabi,ER Satellite,4187,172,1720,2408,0.21,879.27,2026-04-13,1776099411018893236,-11,24,False,True
RX08896,Quetiapine 400mg,Psychiatric,Suspension,250mg,71658-507-91,LOT712943,Hospira,OR Satellite,1910,206,824,2884,4.29,8193.9,2028-01-30,1832864211018893236,646,9,False,False
RX08897,Haloperidol 400mg,Psychiatric,Tablet,500mg,98278-691-59,LOT142657,Mylan,Oncology Satellite,978,181,543,2534,2.37,2317.86,2026-03-25,1774457811018893236,-30,5,False,True
RX08898,Lorazepam 400mg,CNS,Capsule,1000mg,94458-430-85,LOT905817,Teva,Pediatrics Satellite,3573,142,1420,1988,1.56,5573.88,2027-01-17,1800205011018893236,268,25,False,False
RX08899,Diazepam 400mg,CNS,Injection,5mg/mL,63279-817-96,LOT218487,Sandoz,Pharmacy Main,745,59,767,826,2.78,2071.1,2027-07-27,1816707411018893236,459,12,True,False
RX08900,Midazolam 400mg,CNS,Oral Solution,10mg/mL,42228-498-12,LOT527609,Hikma,ICU Satellite,5327,242,3146,3388,3.98,21201.46,2028-07-16,1847379411018893236,814,22,False,False
RX08901,Phenytoin 400mg,CNS,IV Bag,40mg,41795-801-30,LOT323401,Pfizer,ER Satellite,35,175,2450,2450,0.64,22.4,2028-01-27,1832605011018893236,643,0,True,False
RX08902,Levetiracetam 400mg,CNS,Patch,80mg,75143-263-64,LOT628213,Johnson & Johnson,OR Satellite,97,19,57,266,9.07,879.79,2026-10-29,1793293011018893236,188,5,False,False
RX08903,Gabapentin 400mg,CNS,Inhaler,200mg,87941-143-35,LOT459287,Merck,Oncology Satellite,937,74,222,1036,0.29,271.73,2027-09-16,1821113811018893236,510,12,False,False
RX08904,Propofol 400mg,Anesthesia,Suspension,400mg,76534-836-88,LOT460103,AbbVie,Pediatrics Satellite,69,9,45,126,13.01,897.69,2026-04-23,1776963411018893236,-1,7,False,True
RX08905,Ketamine 400mg,Anesthesia,Tablet,25mg,82676-438-22,LOT759010,Bristol-Myers Squibb,Pharmacy Main,6109,188,564,2632,5.05,30850.45,2026-12-16,1797440211018893236,236,32,False,False
RX08906,Succinylcholine 400mg,Anesthesia,Capsule,50mg,39202-698-30,LOT176503,Novartis,ICU Satellite,441,21,231,294,12.93,5702.13,2028-03-15,1836752211018893236,691,21,False,False
RX08907,Methotrexate 400mg,Oncology,Injection,100mg,82143-454-77,LOT573526,Roche,ER Satellite,639,210,1260,2940,36.42,23272.38,2027-12-18,1829149011018893236,603,3,True,False
RX08908,Doxorubicin 400mg,Oncology,Oral Solution,250mg,60687-487-71,LOT549303,Sanofi,OR Satellite,821,61,854,854,293.96,241341.16,2028-02-05,1833382611018893236,652,13,True,False
RX08909,Paclitaxel 400mg,Oncology,IV Bag,500mg,13451-857-72,LOT318909,GlaxoSmithKline,Oncology Satellite,4349,240,1200,3360,167.25,727370.25,2027-11-30,1827593811018893236,585,18,False,False
RX08910,Acyclovir 400mg,Antiviral,Patch,1000mg,48094-967-65,LOT990239,AstraZeneca,Pediatrics Satellite,122,122,1342,1708,6.57,801.54,2027-06-16,1813165011018893236,418,1,True,False
RX08911,Oseltamivir 400mg,Antiviral,Inhaler,5mg/mL,78788-630-31,LOT490088,Eli Lilly,Pharmacy Main,1902,250,2750,3500,13.54,25753.08,2028-01-18,1831827411018893236,634,7,True,False
RX08912,Remdesivir 400mg,Antiviral,Suspension,10mg/mL,54179-899-54,LOT366043,Amgen,ICU Satellite,250,174,1218,2436,919.76,229940.0,2026-12-07,1796662611018893236,227,1,True,False
RX08913,Tacrolimus 400mg,Immunosuppressant,Tablet,40mg,72833-743-42,LOT280304,Gilead Sciences,ER Satellite,503,43,344,602,53.39,26855.17,2027-12-18,1829149011018893236,603,11,False,False
RX08914,Mycophenolate 400mg,Immunosuppressant,Capsule,80mg,15871-456-46,LOT819364,Baxter,OR Satellite,148,26,182,364,13.15,1946.2,2026-11-04,1793811411018893236,194,5,True,False
RX08915,Calcium Carbonate 400mg,Supplement,Injection,200mg,76965-704-75,LOT343679,Fresenius Kabi,Oncology Satellite,4837,203,2639,2842,0.09,435.33,2028-03-24,1837529811018893236,700,23,False,False
RX08916,Vitamin D3 400mg,Supplement,Oral Solution,400mg,80214-129-69,LOT485470,Hospira,Pediatrics Satellite,16,3,27,42,0.08,1.28,2028-06-29,1845910611018893236,797,5,True,False
RX08917,Iron Sulfate 400mg,Supplement,IV Bag,25mg,87324-665-56,LOT903694,Mylan,Pharmacy Main,2349,204,1224,2856,0.29,681.21,2028-01-14,1831481811018893236,630,11,False,False
RX08918,Folic Acid 400mg,Supplement,Patch,50mg,43045-285-71,LOT141758,Teva,ICU Satellite,1735,98,294,1372,0.22,381.7,2026-04-08,1775667411018893236,-16,17,False,True
RX08919,Potassium Chloride 400mg,Electrolyte,Inhaler,100mg,53978-398-77,LOT759153,Sandoz,ER Satellite,1963,153,1836,2142,0.93,1825.59,2027-05-05,1809536211018893236,376,12,False,False
RX08920,Sodium Bicarbonate 400mg,Electrolyte,Suspension,250mg,77359-760-11,LOT866694,Hikma,OR Satellite,2588,151,906,2114,1.16,3002.08,2028-02-06,1833469011018893236,653,17,False,False
RX08921,Magnesium Sulfate 400mg,Electrolyte,Tablet,500mg,92640-181-98,LOT506065,Pfizer,Oncology Satellite,841,95,570,1330,1.0,841.0,2026-11-22,1795366611018893236,212,8,False,False
RX08922,Normal Saline 0.9% 400mg,IV Fluid,Capsule,1000mg,68203-767-95,LOT942461,Johnson & Johnson,Pediatrics Satellite,333,128,896,1792,4.22,1405.26,2028-05-17,1842195411018893236,754,2,True,False
RX08923,Lactated Ringer's 400mg,IV Fluid,Injection,5mg/mL,50636-356-54,LOT925434,Merck,Pharmacy Main,352,143,1859,2002,5.01,1763.52,2028-02-09,1833728211018893236,656,2,True,False
RX08924,Dextrose 5% 400mg,IV Fluid,Oral Solution,10mg/mL,44350-694-23,LOT400945,AbbVie,ICU Satellite,351,35,280,490,1.76,617.76,2027-08-19,1818694611018893236,482,10,False,False
RX08925,Albumin 25% 400mg,IV Fluid,IV Bag,40mg,32662-199-93,LOT631308,Bristol-Myers Squibb,ER Satellite,285,141,1410,1974,184.43,52562.55,2026-11-30,1796057811018893236,220,2,True,False
RX08926,Aspirin 400mg,Analgesic,Patch,80mg,72980-498-76,LOT519220,Novartis,OR Satellite,400,148,2072,2072,0.12,48.0,2026-04-19,1776617811018893236,-5,2,True,True
RX08927,Naproxen 400mg,Analgesic,Inhaler,200mg,46647-965-20,LOT502833,Roche,Oncology Satellite,4210,208,1872,2912,0.53,2231.3,2026-05-16,1778950611018893236,22,20,False,False
RX08928,Celecoxib 400mg,Analgesic,Suspension,400mg,82307-791-67,LOT899992,Sanofi,Pediatrics Satellite,256,84,588,1176,2.82,721.92,2026-06-24,1782320211018893236,61,3,True,False
RX08929,Amoxicillin 25mg,Antibiotic,Tablet,25mg,63919-298-26,LOT531555,GlaxoSmithKline,Pharmacy Main,2935,81,324,1134,0.92,2700.2,2026-04-09,1775753811018893236,-15,36,False,True
RX08930,Azithromycin 25mg,Antibiotic,Capsule,50mg,14178-284-53,LOT890142,AstraZeneca,ICU Satellite,1132,233,2097,3262,4.71,5331.72,2026-10-19,1792429011018893236,178,4,True,False
RX08931,Ciprofloxacin 25mg,Antibiotic,Injection,100mg,54171-967-39,LOT451499,Eli Lilly,ER Satellite,7712,190,1900,2660,3.08,23752.96,2027-09-16,1821113811018893236,510,40,False,False
RX08932,Doxycycline 25mg,Antibiotic,Oral Solution,250mg,37976-536-13,LOT329553,Amgen,OR Satellite,3142,125,1125,1750,0.94,2953.48,2027-04-14,1807721811018893236,355,25,False,False
RX08933,Vancomycin 25mg,Antibiotic,IV Bag,500mg,31809-383-51,LOT689007,Gilead Sciences,Oncology Satellite,395,237,948,3318,33.02,13042.9,2027-12-23,1829581011018893236,608,1,True,False
RX08934,Meropenem 25mg,Antibiotic,Patch,1000mg,76477-978-48,LOT378398,Baxter,Pediatrics Satellite,366,111,777,1554,54.73,20031.18,2027-07-17,1815843411018893236,449,3,True,False
RX08935,Piperacillin-Tazobactam 25mg,Antibiotic,Inhaler,5mg/mL,87900-520-75,LOT313327,Fresenius Kabi,Pharmacy Main,1115,178,2314,2492,15.18,16925.7,2027-03-01,1803920211018893236,311,6,True,False
